Number,SnapId,Distance,Bad Matches,Total Matches,Confidence,FaceId,Top,Bottom,Left,Right,UserEstimate
6354,5c6bdb392e8a8d1486ebd424,0.16293048858642578,0,1,1.0416492223739624,92800a52-e12d-40d4-b2b2-c3a1d455d370,284,394,489,600,undefined
6355,"5c6bd1352e8a8d1486ebbf53, 'New', 'New', 'New'",0.9988328218460083,f6cf68d6-0784-4cbe-9756-2c20ef7b410d,295,405,86,196,undefined,,,
6356,5c6bcc622e8a8d1486ebb5f7,0.13522115349769592,0,1,0.02648267149925232,aa37d350-b346-4829-9fc2-aa54ea238152,309,500,454,645,undefined
6357,"5c6bcc1d2e8a8d1486ebb51c, 'New', 'New', 'New'",1.0444071292877197,77f5598e-7723-48a2-80fe-7043c4ace275,227,386,370,529,undefined,,,
6358,5c6bcbff2e8a8d1486ebb503,0.17664942145347595,0,2,0.2419089376926422,377d289e-ca38-41dd-9bd1-9d35a8c167d5,231,422,338,529,undefined
6359,5c6bcbc32e8a8d1486ebb46b,0.1881508231163025,0,1,1.053397536277771,ec89320d-923c-411b-addc-bb892180003c,128,205,113,190,undefined
6360,5c6bcbad2e8a8d1486ebb3ec,0.18071508407592773,0,1,0.45320355892181396,5b6d6f0b-cde9-4e15-9e16-caa8a05d097a,251,442,299,490,undefined
6361,"5c6bcbad2e8a8d1486ebb3ec, 'New', 'New', 'New'",0.08568766713142395,9f80ea9d-8377-4185-9bfc-dd20d65fa403,151,195,2,47,undefined,,,
6362,5c6bc9732e8a8d1486ebafdc,0.1876990646123886,0,1,1.0278115272521973,49a137e4-fc8f-4776-b153-89edfec17cf7,227,386,419,578,undefined
6363,"5c6bc9522e8a8d1486ebaf61, 'New', 'New', 'New'",1.0216889381408691,6304b5f6-33e4-4462-b0f8-ecfc28c9d12e,192,384,318,510,undefined,,,
6364,"5c6bc7d42e8a8d1486ebace5, 'New', 'New', 'New'",1.0277317762374878,22800369-15fc-4813-8ddf-a0a299e2af31,303,436,201,334,undefined,,,
6365,"5c6bc6f82e8a8d1486ebab0d, 'New', 'New', 'New'",0.7435634732246399,80d66c44-ccc0-442f-a980-0898dece1aa0,350,461,534,645,undefined,,,
6366,5c6bc64b2e8a8d1486ebaa46,0.14013871550559998,0,2,0.4804990887641907,b8269306-3365-47d9-aa44-8a365a2c0e98,270,461,280,471,undefined
6367,"5c6bc6372e8a8d1486eba9ab, 'New', 'New', 'New'",0.9983032941818237,13f2ee19-eed2-47fa-a9b9-04de188f3fea,231,422,222,413,undefined,,,
6368,5c6bc5ff2e8a8d1486eba97c,0.135652095079422,0,1,1.0570752620697021,13f2ee19-eed2-47fa-a9b9-04de188f3fea,223,356,295,428,undefined
6369,5c6bbe292e8a8d1486eb9bd2,0.16296811401844025,0,1,0.624374270439148,2489de14-2801-46e6-b6e2-adcc4b2195d2,270,461,338,529,undefined
6370,5c6bbe292e8a8d1486eb9bd2,0.1323963850736618,0,3,0.4787801504135132,6b46a1bc-c78c-447d-8d61-4572099a76ac,287,341,667,720,undefined
6371,"5c6bbbfe2e8a8d1486eb980b, 'New', 'New', 'New'",1.0568797588348389,ca58d5c0-1450-4492-a08a-3977fdc6b878,335,428,239,330,undefined,,,
6372,"5c6bba3b2e8a8d1486eb9552, 'New', 'New', 'New'",1.0700137615203857,084ef790-c35e-43a4-a9bf-081466f26228,279,371,369,461,undefined,,,
6373,"5c6bb93b2e8a8d1486eb9342, 'New', 'New', 'New'",1.0796970129013062,3259ce46-03ce-46a8-969f-7d6be3b8b90d,290,422,133,266,undefined,,,
6374,"5c6bb60b2e8a8d1486eb8d01, 'New', 'New', 'New'",1.0059415102005005,3a8d16d8-2c89-4a17-bf81-94bc4be2d14a,196,329,187,320,undefined,,,
6375,"5c6baa5d2e8a8d1486eb739d, 'New', 'New', 'New'",1.0594470500946045,d32f1186-a04c-4842-95a8-3d6a374cc8cb,146,305,322,481,undefined,,,
6376,"5c6baa372e8a8d1486eb737d, 'New', 'New', 'New'",1.0614677667617798,8387506b-27b5-4993-b07d-1272f312cd86,121,350,214,443,undefined,,,
6377,5c6ba9cf2e8a8d1486eb7248,0.16196009516716003,0,2,1.0083996057510376,8387506b-27b5-4993-b07d-1272f312cd86,182,315,160,293,undefined
6378,5c6af8673d69ad6920dbdcc8,0.16415350139141083,0,2,0.9177268743515015,143c6aee-afd7-4b8e-b82d-101836ea432a,317,449,120,253,undefined
6379,5c6aebb23d69ad6920dbcc35,0.1453099250793457,0,1,0.05883398652076721,68e09cda-61ef-437d-96f4-b2ada79fcf73,330,463,362,494,undefined
6380,"5c6ae84a3d69ad6920dbc76d, 'New', 'New', 'New'",1.050898551940918,0b3958fc-dae1-495b-a4b7-82360fb2f83c,249,382,322,455,undefined,,,
6381,5c6ae6b53d69ad6920dbc4ee,0.17790333926677704,0,1,0.01956111192703247,33559f54-b083-4b8e-8cd7-ec4df5425904,275,434,273,433,undefined
6382,"5c6addec3d69ad6920dbb7af, 'New', 'New', 'New'",0.6339720487594604,78262a37-e435-4a7c-bc9b-c59bcae0ec56,214,443,168,397,undefined,,,
6383,5c6ada493d69ad6920dbb2a8,0.16744887828826904,0,1,0.9493157863616943,0dc9099a-6ccc-498f-9453-1108bea67a53,223,356,174,307,undefined
6384,5c6ad5db3d69ad6920dbab90,0.18059487640857697,0,1,1.0231835842132568,b991fcdd-c6d9-4739-91f7-32e30c6d336c,191,420,144,374,undefined
6385,"5c6ad5c43d69ad6920dbab8c, 'New', 'New', 'New'",1.077246069908142,35859309-7b18-49b5-8a36-305487ebc8d8,178,338,160,320,undefined,,,
6386,"5c6acb403d69ad6920db9ba8, 'New', 'New', 'New'",0.8622418642044067,d992cfda-f4e1-497c-bb40-beb31436f8fb,303,436,416,548,undefined,,,
6387,"5c6ac11a3d69ad6920db8bda, 'New', 'New', 'New'",1.034826636314392,9296383e-8157-4f34-ab07-4d08cffb964f,192,384,164,355,undefined,,,
6388,"5c6ab7ec3d69ad6920db7b30, 'New', 'New', 'New'",0.2066648006439209,fd69d52f-94b4-442e-826e-70cf331548bf,251,442,260,452,undefined,,,
6389,"5c6ab7d43d69ad6920db7ad7, 'New', 'New', 'New'",1.038509488105774,5ecaf571-2288-414c-afcf-33780f0407ca,236,368,174,307,undefined,,,
6390,"5c6ab6993d69ad6920db78a7, 'New', 'New', 'New'",0.9566882848739624,1b5d561c-dca4-480f-9ec1-fdec62ffd85d,317,449,228,360,undefined,,,
6391,"5c6a99dc3d69ad6920db3d84, 'New', 'New', 'New'",1.0061112642288208,4dd87462-b6ae-4d80-a2e0-09a37843fe54,279,371,556,647,undefined,,,
6392,"5c6a96bd3d69ad6920db378d, 'New', 'New', 'New'",1.0714091062545776,c926878a-9e38-489d-b220-a258341618bb,305,416,287,398,undefined,,,
6393,5c6a944f3d69ad6920db3277,0.18822923302650452,0,2,0.7832598686218262,b847951b-0dd9-4d44-a7eb-331a175bb53e,231,422,454,645,undefined
6394,"5c6a94253d69ad6920db3237, 'New', 'New', 'New'",1.0545973777770996,80cdf73f-0286-4db0-b7de-03f2e748a157,236,368,295,428,undefined,,,
6395,"5c6a940c3d69ad6920db31d9, 'New', 'New', 'New'",0.9352537393569946,c4ebabca-465e-4c09-abe0-acc2eea41d0b,317,449,281,414,undefined,,,
6396,"5c6a93f73d69ad6920db3190, 'New', 'New', 'New'",1.0457297563552856,6997da14-6827-4c52-b4ff-d8467f3e9d06,276,409,281,414,undefined,,,
6397,"5c6a93a33d69ad6920db30b0, 'New', 'New', 'New'",0.8359254598617554,fd6ea9a7-b151-4fa5-ad3c-16d4534ce918,317,449,281,414,undefined,,,
6398,"5c6a925f3d69ad6920db2e49, 'New', 'New', 'New'",0.740576982498169,b52d5541-5ca3-4a74-bb58-48602ff7214d,303,436,268,401,undefined,,,
6399,"5c6a924a3d69ad6920db2df1, 'New', 'New', 'New'",0.05875164270401001,6ce07f4b-9004-4f87-9521-60b6901a8a43,19,210,125,316,undefined,,,
6400,5c6a90ee3d69ad6920db2b82,0.1667741984128952,0,1,0.4416236877441406,cb1d66da-3c83-4d1f-b0df-ebddc24cde75,163,322,192,352,undefined
6401,5c6a8ec93d69ad6920db2739,0.1592099517583847,0,4,0.7415792942047119,e69b3a2e-3c9b-485f-9adf-880515721b6b,231,422,357,548,undefined
6402,5c6a8b563d69ad6920db1f7c,0.1676945984363556,0,2,1.0471452474594116,715c77f5-41f7-4b25-9b82-2d26a10c3f33,236,368,228,360,undefined
6403,"5c6a8b553d69ad6920db1f78, 'New', 'New', 'New'",1.0539346933364868,bcdaa4d3-ef04-4f37-960b-d333124e5160,227,386,289,449,undefined,,,
6404,5c6a897c3d69ad6920db1c54,0.16221894323825836,0,1,0.9404647350311279,53c5a49b-a712-4664-b5c3-e623090d36a5,227,386,273,433,undefined
6405,5c6a88de3d69ad6920db1b41,0.0945223718881607,0,1,0.94694983959198,c56e323c-11b5-46ba-af90-0e2c40c31394,339,450,119,230,undefined
6406,"5c6a854a3d69ad6920db13fe, 'New', 'New', 'New'",0.9701510667800903,be1fc75f-d1b3-42f9-9ddf-82198f68e37c,98,257,257,416,undefined,,,
6407,5c6a85343d69ad6920db13ed,0.18314172327518463,0,1,0.9906082153320312,be1fc75f-d1b3-42f9-9ddf-82198f68e37c,75,304,191,420,undefined
6408,5c6a84fc3d69ad6920db1372,0.13514244556427002,0,1,1.0300558805465698,be1fc75f-d1b3-42f9-9ddf-82198f68e37c,82,241,241,401,undefined
6409,"5c6a84a33d69ad6920db124d, 'New', 'New', 'New'",0.9544216394424438,c220f862-6909-4243-909f-0f88250667ee,330,463,254,387,undefined,,,
6410,5c6a84083d69ad6920db1151,0.15169349312782288,0,2,0.8124130964279175,7a761064-2b9b-40b7-93bf-9750cd76a3ca,212,403,241,432,undefined
6411,5c6a82853d69ad6920db0dd1,0.1861899495124817,0,1,0.9291207790374756,830b6fc2-d27b-4892-8e2f-abafc5252d5c,51,281,191,420,undefined
6412,"5c6a82673d69ad6920db0d72, 'New', 'New', 'New'",0.8829189538955688,e7df60ac-6cf7-4d51-8795-f92d97e03996,121,350,307,536,undefined,,,
6413,5c6a804aea81521b7b9780a4,0.18877550959587097,0,1,1.050716757774353,45d3c03a-3fc5-4e4c-a394-f55d096f2a79,169,302,120,253,undefined
6414,"5c6a7fb8ea81521b7b977e90, 'New', 'New', 'New'",1.0249589681625366,662ae996-1c75-46ba-b9f7-6a0430bb8c52,121,350,330,559,undefined,,,
6415,5c6a7fb8ea81521b7b977e90,0.17163988947868347,0,5,1.0150290727615356,50c2f93e-5cae-4136-afbc-da80b291cca2,272,317,506,551,undefined
6416,"5c6a7cdcea81521b7b9774ce, 'New', 'New', 'New'",1.0508430004119873,7fca5786-b462-4072-beab-03845955abcb,243,402,177,336,undefined,,,
6417,"5c6a77a3ea81521b7b976a9f, 'New', 'New', 'New'",0.5323548913002014,bdb256f3-d249-466f-a3d2-44c61935be26,251,442,222,413,undefined,,,
6418,5c6a778eea81521b7b976a3f,0.13232359290122986,0,1,1.0003681182861328,bdb256f3-d249-466f-a3d2-44c61935be26,231,422,318,510,undefined
6419,"5c6a76e9ea81521b7b976951, 'New', 'New', 'New'",0.36163991689682007,0cbce1df-2768-42c5-8d91-d46a19d8295f,357,489,375,508,undefined,,,
6420,5c6a7630ea81521b7b9767d8,0.18620362877845764,0,1,1.0146151781082153,b5581d80-63b5-4a36-950c-91315a324471,317,449,362,494,undefined
6421,5c6a726fea81521b7b97610a,0.17963767051696777,0,2,0.9929071664810181,9ab46681-bd37-4376-8000-a99574736dd0,328,439,142,253,undefined
6422,"5c6a6a61ea81521b7b9751b2, 'New', 'New', 'New'",0.9034280776977539,61791767-8400-41c7-8153-d5835971116d,223,356,53,186,undefined,,,
6423,"5c6a5c7eea81521b7b9734b1, 'New', 'New', 'New'",0.40978729724884033,04484585-6db5-48b6-9204-753b16671754,227,386,32,191,undefined,,,
6424,"5c6a5a49ea81521b7b97301e, 'New', 'New', 'New'",1.0461903810501099,3e1e28fa-a1d1-4c19-8c33-6794dc9b8ad0,278,343,521,586,undefined,,,
6425,"5c6a542fea81521b7b972465, 'New', 'New', 'New'",1.009867548942566,45cb6502-578e-4317-8040-cebd34a7af6a,191,420,307,536,undefined,,,
6426,"5c6a5411ea81521b7b972447, 'New', 'New', 'New'",1.0276092290878296,493ccc17-ffb6-4856-a737-06447df83521,173,365,280,471,undefined,,,
6427,5c6a522cea81521b7b9720b3,0.14926497638225555,0,2,0.11451670527458191,4fcdad67-e6a5-4db2-a065-d5004134d01d,249,382,496,629,undefined
6428,"5c699ca5bcdabe53cc1b1446, 'New', 'New', 'New'",0.389038622379303,3ad7d03e-4544-418e-847e-a5811ac21df1,289,480,338,529,undefined,,,
6429,"5c699c88bcdabe53cc1b1440, 'New', 'New', 'New'",1.0803587436676025,45362541-afd9-4e55-9d3b-b45a927c362b,261,371,276,387,undefined,,,
6430,"5c695878bcdabe53cc1aaa87, 'New', 'New', 'New'",0.968475341796875,30c52b54-0b9c-4f08-9f02-c42480a1350c,276,409,322,455,undefined,,,
6431,5c695658bcdabe53cc1aa70b,0.1888938546180725,0,1,1.0237699747085571,25a1c594-d99b-4d0d-a9ac-50411f72cf9a,268,312,331,375,undefined
6432,5c6952f8bcdabe53cc1aa174,0.1745210886001587,0,1,0.8952512741088867,ddf4ad1d-27b0-49f1-87bf-2a582000f164,251,442,338,529,undefined
6433,"5c694b15bcdabe53cc1a9440, 'New', 'New', 'New'",1.045764446258545,652c19fb-664b-4a2b-a453-10cbc09c0145,239,292,559,612,undefined,,,
6434,"5c694b15bcdabe53cc1a9440, 'New', 'New', 'New'",0.7200444340705872,fd6be34c-db76-453a-b660-2a748af3f6db,251,442,260,452,undefined,,,
6435,"5c694af9bcdabe53cc1a943a, 'New', 'New', 'New'",1.1167480945587158,bb3eb816-ebfc-4329-9371-8fb9c083584f,228,281,537,591,undefined,,,
6436,5c694af9bcdabe53cc1a943a,0.15145978331565857,0,1,1.062971591949463,fd6be34c-db76-453a-b660-2a748af3f6db,231,422,299,490,undefined
6437,"5c694ae5bcdabe53cc1a9402, 'New', 'New', 'New'",1.0229758024215698,aeb2d051-efd9-4ce1-974a-01db92f259af,191,267,339,415,undefined,,,
6438,"5c694ae5bcdabe53cc1a9402, 'New', 'New', 'New'",0.9658161401748657,af9f7ac0-a645-43bb-8c75-18aa4616faf5,192,384,47,239,undefined,,,
6439,5c694ae5bcdabe53cc1a9402,0.1720850020647049,0,2,0.7773523330688477,bb3eb816-ebfc-4329-9371-8fb9c083584f,245,290,565,609,undefined
6440,"5c694a75bcdabe53cc1a9383, 'New', 'New', 'New'",1.0600950717926025,bf323a45-0773-48cd-848b-ea481191077e,163,322,112,271,undefined,,,
6441,"5c694a41bcdabe53cc1a92e9, 'New', 'New', 'New'",1.056306004524231,83223791-5001-40ab-97cb-ff398093f7a8,178,338,434,594,undefined,,,
6442,5c6947cabcdabe53cc1a8f23,0.18456515669822693,0,2,0.9637230634689331,6d17aa02-a6a9-49fc-a30d-b49a9fcad9de,290,422,295,428,undefined
6443,"5c6945b2bcdabe53cc1a8ba9, 'New', 'New', 'New'",1.0424202680587769,6adff602-9a3b-4826-beb3-2b39c6843eda,182,315,53,186,undefined,,,
6444,"5c694547bcdabe53cc1a8b23, 'New', 'New', 'New'",1.0199036598205566,0000a8ae-61e2-43ad-a4a5-6669eda92c01,211,370,402,561,undefined,,,
6445,"5c69437abcdabe53cc1a883f, 'New', 'New', 'New'",1.0462689399719238,34f96975-846b-42fd-b087-a0ac0cafd9d8,259,419,160,320,undefined,,,
6446,"5c69437abcdabe53cc1a883f, 'New', 'New', 'New'",0.9740571975708008,8c2384a5-0f31-40e4-b6c5-e30cb1f10314,217,271,14,66,undefined,,,
6447,"5c69426fbcdabe53cc1a867c, 'New', 'New', 'New'",1.0141180753707886,964c3e55-5147-4286-94b9-d482551659bb,227,272,565,609,undefined,,,
6448,"5c69421abcdabe53cc1a8608, 'New', 'New', 'New'",1.0294573307037354,872d1abf-774b-4f3f-9345-96fcc3da4f0a,98,327,353,583,undefined,,,
6449,5c69421abcdabe53cc1a8608,0.18979512155056,0,1,0.601280152797699,b276564b-33fb-4281-8215-c2bf9959cfa6,272,383,-26,84,undefined
6450,"5c69421abcdabe53cc1a8608, 'New', 'New', 'New'",0.5189505815505981,c2813ccc-7a15-4bbc-a450-c6a7c4161fb6,255,308,370,423,undefined,,,
6451,"5c693932bcdabe53cc1a77fb, 'New', 'New', 'New'",0.7241789102554321,4e81a505-8a22-4903-a673-9b5b77fa6ba3,191,420,260,490,undefined,,,
6452,"5c69336abcdabe53cc1a6ed7, 'New', 'New', 'New'",0.35390812158584595,fcd5177c-b7a7-4ccc-adaf-013bacb8313d,270,461,338,529,undefined,,,
6453,"5c693355bcdabe53cc1a6e70, 'New', 'New', 'New'",0.8220008611679077,e924fb15-8e53-460f-b3a1-afaa2889bfe2,-11,264,114,389,undefined,,,
6454,"5c693330bcdabe53cc1a6e1d, 'New', 'New', 'New'",0.8917144536972046,2ccd0268-de85-4a9d-840a-c138de2def31,154,345,376,568,undefined,,,
6455,"5c692dbabcdabe53cc1a6529, 'New', 'New', 'New'",1.0402045249938965,79cb4460-9525-448b-8688-64d9dfb775b7,358,402,70,114,undefined,,,
6456,5c692dbabcdabe53cc1a6529,0.15961572527885437,0,1,0.4968807101249695,42d8eca8-2052-412b-b68a-feb78907af17,196,329,550,683,undefined
6457,"5c692d43bcdabe53cc1a6431, 'New', 'New', 'New'",0.7713948488235474,56635fa0-b8a4-4dec-b554-7550a1a02936,330,463,93,226,undefined,,,
6458,"5c692d43bcdabe53cc1a6431, 'New', 'New', 'New'",0.43721073865890503,5f31458b-62ce-4d77-aca4-c15c2499be6c,211,370,499,658,undefined,,,
6459,5c692ce4bcdabe53cc1a638c,0.18038281798362732,0,1,0.9741612672805786,56635fa0-b8a4-4dec-b554-7550a1a02936,328,439,97,208,undefined
6460,"5c69292dbcdabe53cc1a5cb8, 'New', 'New', 'New'",1.0281487703323364,e442a468-2517-4c53-ad8b-2accb199d45a,263,395,93,226,undefined,,,
6461,5c692916bcdabe53cc1a5cb2,0.11781275272369385,0,1,1.0242185592651367,e442a468-2517-4c53-ad8b-2accb199d45a,276,409,120,253,undefined
6462,5c6926a6bcdabe53cc1a5818,0.17489616572856903,0,1,0.014794588088989258,4098e741-26f8-419e-8990-c11f09f252d6,330,463,214,347,undefined
6463,"5c692511bcdabe53cc1a55d4, 'New', 'New', 'New'",1.0557646751403809,396aeda6-e463-4338-8cfa-158470f54415,196,329,496,629,undefined,,,
6464,"5c6920dabcdabe53cc1a4f94, 'New', 'New', 'New'",0.956499457359314,e653e4f6-2364-45ef-a331-c65497bd366a,260,353,285,377,undefined,,,
6465,"5c6920dabcdabe53cc1a4f94, 'New', 'New', 'New'",0.5821399688720703,740bd712-4c9d-4e7a-94da-9dba2477599a,169,302,107,239,undefined,,,
6466,"5c691c4abcdabe53cc1a4746, 'New', 'New', 'New'",0.8059284687042236,9ae7c542-ccd4-4338-91e6-04bd54966587,344,476,443,575,undefined,,,
6467,"5c6917acbcdabe53cc1a3f8b, 'New', 'New', 'New'",0.5816517472267151,315be23a-1b40-466d-a2e6-54918454ef24,335,428,219,312,undefined,,,
6468,5c690420bcdabe53cc1a209c,0.16974160075187683,0,2,0.012953877449035645,e2717954-0b81-4a16-bda3-9c9f03dd9b86,259,419,64,223,undefined
6469,5c68fbeabcdabe53cc1a13e2,0.12043511867523193,0,2,0.2615840435028076,fddd52df-1f8a-4116-af26-62d95f40638c,251,442,280,471,undefined
6470,"5c6831d9af9e00126318bd19, 'New', 'New', 'New'",0.9588445425033569,e182d261-5122-49ae-bb61-a1ff883cbff3,209,342,470,602,undefined,,,
6471,5c683110af9e00126318bba6,0.17020297050476074,0,4,0.8397072553634644,0f5fb51e-2b5e-4b26-97ec-55cc287f4f3e,330,463,80,213,undefined
6472,"5c682780af9e00126318a9cd, 'New', 'New', 'New'",1.0605764389038086,70cf557e-d642-4cfb-a2d6-f8f4f18c518c,82,241,96,255,undefined,,,
6473,"5c682780af9e00126318a9cd, 'New', 'New', 'New'",0.13759905099868774,f5fc4e7d-c7a7-4a7a-af36-38365cddcbe6,298,352,569,623,undefined,,,
6474,"5c6822d7af9e00126318a2a6, 'New', 'New', 'New'",1.0342260599136353,966100ca-8728-4590-8d08-5fcb8ed0b8c1,163,322,370,529,undefined,,,
6475,"5c6822beaf9e00126318a24a, 'New', 'New', 'New'",0.9870264530181885,2dbd8e9c-89c2-45bf-bcef-e0c05d9fb889,211,370,273,433,undefined,,,
6476,"5c6811a9af9e0012631884f6, 'New', 'New', 'New'",1.035141944885254,de9bc9e7-7fb2-4a12-b0e3-84fa42ac4e1a,326,418,304,396,undefined,,,
6477,"5c680a4aaf9e001263187690, 'New', 'New', 'New'",1.0601692199707031,3b5dc2cc-b265-4ec9-8d29-1bc3b8eeea5a,250,360,299,410,undefined,,,
6478,5c680881af9e0012631873e1,0.17531338334083557,0,1,0.8260657787322998,98dcb827-0206-4f43-9626-56c4ab4fb93c,330,463,120,253,undefined
6479,"5c680771af9e00126318723e, 'New', 'New', 'New'",0.8795641660690308,36a384e7-27d4-45cc-9872-a9c5d592cb48,82,241,499,658,undefined,,,
6480,5c680740af9e001263187218,0.17229145765304565,0,1,1.0937896966934204,fff441bf-37b4-405c-af2e-a89f2b2eef4e,284,394,232,342,undefined
6481,5c680396af9e001263186c16,0.18537211418151855,0,1,0.5258250832557678,de188124-4676-455a-bb12-c49c7560ab70,259,419,80,239,undefined
6482,5c680396af9e001263186c16,0.17291757464408875,0,4,0.4834902882575989,e6956d73-1a4f-40c2-ab87-24308c5cc387,218,263,439,483,undefined
6483,"5c680318af9e001263186a8f, 'New', 'New', 'New'",1.0413601398468018,bf90f4a5-6b96-49c2-ad1d-f16f1c2ae62f,326,418,294,386,undefined,,,
6484,5c67f572af9e0012631853fe,0.17550712823867798,0,1,1.102221131324768,87793e33-42de-4bae-8351-77aff24c139d,276,409,201,334,undefined
6485,"5c67edaaaf9e00126318432d, 'New', 'New', 'New'",0.9791189432144165,a8c87f1e-1b9b-4aa7-b875-bc197e2ce704,223,276,8,61,undefined,,,
6486,"5c67ebedaf9e001263184056, 'New', 'New', 'New'",1.0458871126174927,3b952eaf-62d8-415c-b8f2-8b140d6baa23,286,330,448,492,undefined,,,
6487,5c67ebedaf9e001263184056,0.17569731175899506,0,1,0.7742050886154175,2ccd0268-de85-4a9d-840a-c138de2def31,259,419,257,416,undefined
6488,"5c67ebceaf9e001263184035, 'New', 'New', 'New'",1.0247958898544312,0cdcfa6a-6ff3-40d5-b28d-d2422e68b9dd,212,403,280,471,undefined,,,
6489,5c67ebafaf9e001263183fbf,0.06730560958385468,0,1,1.0463985204696655,0cdcfa6a-6ff3-40d5-b28d-d2422e68b9dd,192,384,299,490,undefined
6490,5c67ebafaf9e001263183fbf,0.1685979664325714,0,2,0.7409781217575073,d08d7215-226c-4001-8585-f8d94790be61,268,312,484,528,undefined
6491,"5c67ea39af9e001263183d8a, 'New', 'New', 'New'",1.0765457153320312,3a2f4d36-e699-42e9-9a80-e180e657c14e,211,370,370,529,undefined,,,
6492,"5c67e7f6af9e001263183963, 'New', 'New', 'New'",0.9187484979629517,c625d73a-a995-43a3-8401-4302a6f693c1,303,436,456,589,undefined,,,
6493,"5c67df49945a64020bc3670c, 'New', 'New', 'New'",0.4060744047164917,0ccad16f-92e7-44f1-91d5-9003677ebf2f,195,354,289,449,undefined,,,
6494,5c67d624945a64020bc3574f,0.17177870869636536,0,3,0.6928069591522217,e6956d73-1a4f-40c2-ab87-24308c5cc387,286,330,448,492,undefined
6495,5c67d5f1945a64020bc356d7,0.16316106915473938,0,5,0.989722490310669,0f4bb332-f719-4fcf-adae-8b909c1f4dac,243,402,80,239,undefined
6496,"5c67d0bb945a64020bc34cbf, 'New', 'New', 'New'",0.7902991771697998,c65b02cc-c290-4dfa-8b23-42f4fc17c88d,317,449,201,334,undefined,,,
6497,5c67cff6945a64020bc34b94,0.1672043800354004,0,1,0.35539954900741577,3d9020fb-8d01-4786-b0e9-27752381aa63,350,461,209,320,undefined
6498,5c67cfab945a64020bc34b0f,0.1578129529953003,0,5,0.40278106927871704,22b489d9-36df-45d4-82e5-c491960f6fac,344,476,241,374,undefined
6499,"5c67cc47945a64020bc344cf, 'New', 'New', 'New'",1.059860348701477,296f8f17-78e4-4075-9f5e-007d2604cbe8,173,365,183,374,undefined,,,
6500,5c67cc1d945a64020bc3449b,0.09103965759277344,0,1,1.096230149269104,296f8f17-78e4-4075-9f5e-007d2604cbe8,172,282,198,308,undefined
6501,"5c67cc1d945a64020bc3449b, 'New', 'New', 'New'",1.0133124589920044,13407756-4ef3-45a0-82db-d46ee993a064,276,353,502,578,undefined,,,
6502,"5c67c0fd945a64020bc330a2, 'New', 'New', 'New'",1.0300354957580566,58dcd163-4e5b-446e-ab61-7791c8af4ab5,272,336,114,177,undefined,,,
6503,"5c67c0fd945a64020bc330a2, 'New', 'New', 'New'",0.6725959181785583,9bf74f69-e334-4ba2-9716-1db33bf589f1,214,443,376,606,undefined,,,
6504,"5c67c0d6945a64020bc33086, 'New', 'New', 'New'",1.0456509590148926,b0a7c014-5ff5-4c0e-91a9-07fbed4c53fc,169,302,362,494,undefined,,,
6505,"5c67b621945a64020bc31c39, 'New', 'New', 'New'",0.9177356958389282,e7894151-ca21-4650-a0e5-b5a6608be84a,335,428,98,191,undefined,,,
6506,5c67b621945a64020bc31c39,0.17276239395141602,0,4,0.5488865375518799,5e2776df-cf6e-439a-b7a5-ee7fc3e7b9ce,339,450,444,555,undefined
6507,"5c67b5ca945a64020bc31b7d, 'New', 'New', 'New'",0.9699767827987671,76f1861f-a5bf-456b-9301-25b588f1f6e3,339,415,307,384,undefined,,,
6508,"5c67b5ca945a64020bc31b7d, 'New', 'New', 'New'",0.8956440687179565,69aadad2-eb33-4065-97c7-6e46a2a54cdc,363,455,182,275,undefined,,,
6509,"5c67b5ca945a64020bc31b7d, 'New', 'New', 'New'",0.5354694128036499,7568e174-664f-4d7a-b6cf-662587b55c9f,363,455,518,610,undefined,,,
6510,"5c67b5a6945a64020bc31b60, 'New', 'New', 'New'",1.0285494327545166,ad36a2f5-7c41-42b2-bef8-04be9830d5fe,254,299,389,434,undefined,,,
6511,"5c67b5a6945a64020bc31b60, 'New', 'New', 'New'",0.7839438915252686,25b71e61-f038-44df-8bc6-a743eaffdf71,344,476,107,239,undefined,,,
6512,5c67b579945a64020bc31b52,0.17868514358997345,0,1,0.9584476947784424,444bdae0-dc6a-4d51-a2b2-8217be19eb79,278,343,560,624,undefined
6513,5c67b579945a64020bc31b52,0.1265709102153778,0,4,0.8705898523330688,25b71e61-f038-44df-8bc6-a743eaffdf71,330,463,66,199,undefined
6514,"5c67b412945a64020bc31843, 'New', 'New', 'New'",0.9269238710403442,c0df84b8-af24-4874-a03f-4be9239f8d90,275,434,386,546,undefined,,,
6515,"5c67b17f945a64020bc313fe, 'New', 'New', 'New'",1.0186622142791748,0eccf4f1-e619-47c4-95e9-28dc073d5725,192,384,415,606,undefined,,,
6516,5c67b17f945a64020bc313fe,0.18337486684322357,0,2,0.41455793380737305,4098e741-26f8-419e-8990-c11f09f252d6,268,312,628,672,undefined
6517,"5c670cb578623700bb4270a0, 'New', 'New', 'New'",1.0382698774337769,2f599f9c-d864-46ed-bcb8-04ba2395a1cc,317,408,574,667,undefined,,,
6518,"5c67062078623700bb42667e, 'New', 'New', 'New'",0.6072023510932922,ced59ccf-d2ee-4338-bf7c-906158fb0c92,243,402,370,529,undefined,,,
6519,5c6700d478623700bb425f1d,0.1683119684457779,0,2,0.9154213666915894,42b1fa93-1b76-43e9-9210-62b7fac022c9,277,330,429,483,undefined
